Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2022,Ireland,Indonesia,IRL,IDN,5
2022,Italy,Indonesia,ITA,IDN,0
2022,Lebanon,Indonesia,LBN,IDN,0
2022,Malaysia,Indonesia,MYS,IDN,0
2022,"Netherlands (Kingdom of the)",Indonesia,NLD,IDN,34
2022,"New Zealand",Indonesia,NZL,IDN,9
2022,"Papua New Guinea",Indonesia,PNG,IDN,10445
2022,Spain,Indonesia,ESP,IDN,0
2022,Sweden,Indonesia,SWE,IDN,15
2022,Switzerland,Indonesia,CHE,IDN,0
2022,"United States of America",Indonesia,USA,IDN,849
2023,Australia,Indonesia,AUS,IDN,110
2023,Brazil,Indonesia,BRA,IDN,0
2023,Canada,Indonesia,CAN,IDN,56
2023,"Costa Rica",Indonesia,CRI,IDN,5
2023,Finland,Indonesia,FIN,IDN,5
2023,France,Indonesia,FRA,IDN,13
2023,"United Kingdom of Great Britain and Northern Ireland",Indonesia,GBR,IDN,93
2023,Germany,Indonesia,DEU,IDN,15
2023,Greece,Indonesia,GRC,IDN,13
2023,"China, Hong Kong SAR",Indonesia,HKG,IDN,13
2023,Indonesia,Indonesia,IDN,IDN,0
2023,Ireland,Indonesia,IRL,IDN,5
2023,Italy,Indonesia,ITA,IDN,0
2023,Japan,Indonesia,JPN,IDN,5
2023,"Rep. of Korea",Indonesia,KOR,IDN,0
2023,Malaysia,Indonesia,MYS,IDN,0
2023,"Netherlands (Kingdom of the)",Indonesia,NLD,IDN,32
2023,"New Zealand",Indonesia,NZL,IDN,10
2023,Peru,Indonesia,PER,IDN,0
2023,"Papua New Guinea",Indonesia,PNG,IDN,10478
2023,Spain,Indonesia,ESP,IDN,5
2023,Sweden,Indonesia,SWE,IDN,15
2023,Switzerland,Indonesia,CHE,IDN,0
2023,"United States of America",Indonesia,USA,IDN,883
2020,Australia,Indonesia,AUS,IDN,236
2020,Brazil,Indonesia,BRA,IDN,0
2020,Canada,Indonesia,CAN,IDN,97
2020,"Costa Rica",Indonesia,CRI,IDN,5
2020,Finland,Indonesia,FIN,IDN,5
2020,France,Indonesia,FRA,IDN,8
2020,"United Kingdom of Great Britain and Northern Ireland",Indonesia,GBR,IDN,34
2020,Germany,Indonesia,DEU,IDN,14
2020,Greece,Indonesia,GRC,IDN,15
2020,"China, Hong Kong SAR",Indonesia,HKG,IDN,14
2020,Indonesia,Indonesia,IDN,IDN,0
2020,Ireland,Indonesia,IRL,IDN,5
2020,Iraq,Indonesia,IRQ,IDN,0
2020,"Rep. of Korea",Indonesia,KOR,IDN,0
2020,Malaysia,Indonesia,MYS,IDN,985
2020,"Netherlands (Kingdom of the)",Indonesia,NLD,IDN,0
2020,Nauru,Indonesia,NRU,IDN,5
2020,"New Zealand",Indonesia,NZL,IDN,5
2020,"Papua New Guinea",Indonesia,PNG,IDN,10501
2020,Sweden,Indonesia,SWE,IDN,16
2020,"United States of America",Indonesia,USA,IDN,1084
2021,Australia,Indonesia,AUS,IDN,235
2021,Brazil,Indonesia,BRA,IDN,0
2021,Canada,Indonesia,CAN,IDN,106
2021,"Costa Rica",Indonesia,CRI,IDN,5
2021,Finland,Indonesia,FIN,IDN,5
2021,France,Indonesia,FRA,IDN,9
2021,"United Kingdom of Great Britain and Northern Ireland",Indonesia,GBR,IDN,41
2021,Germany,Indonesia,DEU,IDN,16
2021,Greece,Indonesia,GRC,IDN,14
2021,"China, Hong Kong SAR",Indonesia,HKG,IDN,12
2021,Indonesia,Indonesia,IDN,IDN,0
2021,Ireland,Indonesia,IRL,IDN,5
2021,Iraq,Indonesia,IRQ,IDN,0
2021,"Rep. of Korea",Indonesia,KOR,IDN,0
2021,Malaysia,Indonesia,MYS,IDN,946
2021,"Netherlands (Kingdom of the)",Indonesia,NLD,IDN,11
2021,Nauru,Indonesia,NRU,IDN,5
2021,"New Zealand",Indonesia,NZL,IDN,6
2021,"Papua New Guinea",Indonesia,PNG,IDN,11601
2021,Sweden,Indonesia,SWE,IDN,15
2021,Switzerland,Indonesia,CHE,IDN,0
2021,"United States of America",Indonesia,USA,IDN,930
2021,Australia,Ireland,AUS,IRL,0
2021,Canada,Ireland,CAN,IRL,5
2021,"New Zealand",Ireland,NZL,IRL,0
2021,"United States of America",Ireland,USA,IRL,0
2022,Australia,Ireland,AUS,IRL,0
2022,Canada,Ireland,CAN,IRL,5
2022,"Rep. of Moldova",Ireland,MDA,IRL,8
2022,"United States of America",Ireland,USA,IRL,0
2024,Australia,Ireland,AUS,IRL,0
2024,Canada,Ireland,CAN,IRL,62
2024,Norway,Ireland,NOR,IRL,6
2024,"United States of America",Ireland,USA,IRL,0
2020,Australia,Ireland,AUS,IRL,0
2020,Canada,Ireland,CAN,IRL,0
2020,"New Zealand",Ireland,NZL,IRL,0
2020,"United States of America",Ireland,USA,IRL,0
2023,Australia,Ireland,AUS,IRL,0
2023,Canada,Ireland,CAN,IRL,0
2023,"United Kingdom of Great Britain and Northern Ireland",Ireland,GBR,IRL,0
2023,"United States of America",Ireland,USA,IRL,0
2023,Afghanistan,"Iran (Islamic Rep. of)",AFG,IRN,35
2023,Egypt,"Iran (Islamic Rep. of)",EGY,IRN,0
2023,Argentina,"Iran (Islamic Rep. of)",ARG,IRN,31
2023,Armenia,"Iran (Islamic Rep. of)",ARM,IRN,169
2023,Australia,"Iran (Islamic Rep. of)",AUS,IRN,7187
2023,Austria,"Iran (Islamic Rep. of)",AUT,IRN,6897
2023,Azerbaijan,"Iran (Islamic Rep. of)",AZE,IRN,64
2023,Belgium,"Iran (Islamic Rep. of)",BEL,IRN,1730
2023,Belarus,"Iran (Islamic Rep. of)",BLR,IRN,5
2023,Brazil,"Iran (Islamic Rep. of)",BRA,IRN,45
2023,"Bosnia and Herzegovina","Iran (Islamic Rep. of)",BIH,IRN,5
2023,Bulgaria,"Iran (Islamic Rep. of)",BGR,IRN,100
2023,Canada,"Iran (Islamic Rep. of)",CAN,IRN,9754
2023,Chad,"Iran (Islamic Rep. of)",TCD,IRN,5
2023,China,"Iran (Islamic Rep. of)",CHN,IRN,5
2023,Cameroon,"Iran (Islamic Rep. of)",CMR,IRN,5
2023,"Costa Rica","Iran (Islamic Rep. of)",CRI,IRN,5
2023,Cuba,"Iran (Islamic Rep. of)",CUB,IRN,9
2023,Cyprus,"Iran (Islamic Rep. of)",CYP,IRN,773
2023,Czechia,"Iran (Islamic Rep. of)",CZE,IRN,14
2023,Denmark,"Iran (Islamic Rep. of)",DNK,IRN,2145
2023,"Dominican Rep.","Iran (Islamic Rep. of)",DOM,IRN,5
2023,Ecuador,"Iran (Islamic Rep. of)",ECU,IRN,72
2023,Estonia,"Iran (Islamic Rep. of)",EST,IRN,6
2023,Finland,"Iran (Islamic Rep. of)",FIN,IRN,989
2023,France,"Iran (Islamic Rep. of)",FRA,IRN,4637
2023,"United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Rep. of)",GBR,IRN,31741
2023,Georgia,"Iran (Islamic Rep. of)",GEO,IRN,51
2023,Germany,"Iran (Islamic Rep. of)",DEU,IRN,48224
2023,Greece,"Iran (Islamic Rep. of)",GRC,IRN,3677
2023,Croatia,"Iran (Islamic Rep. of)",HRV,IRN,52
2023,Hungary,"Iran (Islamic Rep. of)",HUN,IRN,194
2023,Iceland,"Iran (Islamic Rep. of)",ISL,IRN,127
2023,"Cote d'Ivoire","Iran (Islamic Rep. of)",CIV,IRN,7
2023,India,"Iran (Islamic Rep. of)",IND,IRN,56
2023,Indonesia,"Iran (Islamic Rep. of)",IDN,IRN,210
2023,Ireland,"Iran (Islamic Rep. of)",IRL,IRN,139
2023,Iraq,"Iran (Islamic Rep. of)",IRQ,IRN,3595
2023,Israel,"Iran (Islamic Rep. of)",ISR,IRN,6
2023,Italy,"Iran (Islamic Rep. of)",ITA,IRN,1493
2023,Jordan,"Iran (Islamic Rep. of)",JOR,IRN,5
2023,Japan,"Iran (Islamic Rep. of)",JPN,IRN,25
2023,Kazakhstan,"Iran (Islamic Rep. of)",KAZ,IRN,0
2023,"Rep. of Korea","Iran (Islamic Rep. of)",KOR,IRN,66
2023,Kuwait,"Iran (Islamic Rep. of)",KWT,IRN,8
2023,Liberia,"Iran (Islamic Rep. of)",LBR,IRN,5
2023,Lebanon,"Iran (Islamic Rep. of)",LBN,IRN,23
2023,"Sri Lanka","Iran (Islamic Rep. of)",LKA,IRN,5
2023,Lithuania,"Iran (Islamic Rep. of)",LTU,IRN,14
2023,Luxembourg,"Iran (Islamic Rep. of)",LUX,IRN,276
2023,Latvia,"Iran (Islamic Rep. of)",LVA,IRN,18
2023,Mexico,"Iran (Islamic Rep. of)",MEX,IRN,22
2023,Malaysia,"Iran (Islamic Rep. of)",MYS,IRN,243
2023,Montenegro,"Iran (Islamic Rep. of)",MNE,IRN,14
2023,Malta,"Iran (Islamic Rep. of)",MLT,IRN,33
2023,Nepal,"Iran (Islamic Rep. of)",NPL,IRN,9
2023,"Netherlands (Kingdom of the)","Iran (Islamic Rep. of)",NLD,IRN,5366
2023,Norway,"Iran (Islamic Rep. of)",NOR,IRN,1173
2023,"New Zealand","Iran (Islamic Rep. of)",NZL,IRN,79
2023,Pakistan,"Iran (Islamic Rep. of)",PAK,IRN,39
2023,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5
2023,Peru,"Iran (Islamic Rep. of)",PER,IRN,6
2023,Philippines,"Iran (Islamic Rep. of)",PHL,IRN,81
2023,"Papua New Guinea","Iran (Islamic Rep. of)",PNG,IRN,11
2023,Poland,"Iran (Islamic Rep. of)",POL,IRN,96
2023,Portugal,"Iran (Islamic Rep. of)",PRT,IRN,86
2023,Romania,"Iran (Islamic Rep. of)",ROU,IRN,123
2023,"Russian Federation","Iran (Islamic Rep. of)",RUS,IRN,6
2023,Spain,"Iran (Islamic Rep. of)",ESP,IRN,693
2023,"Serbia and Kosovo: S/RES/1244 (1999)","Iran (Islamic Rep. of)",SRB,IRN,22
2023,Slovakia,"Iran (Islamic Rep. of)",SVK,IRN,45
2023,Slovenia,"Iran (Islamic Rep. of)",SVN,IRN,86
2023,Sweden,"Iran (Islamic Rep. of)",SWE,IRN,5465
2023,Switzerland,"Iran (Islamic Rep. of)",CHE,IRN,2353
2023,"Syrian Arab Rep.","Iran (Islamic Rep. of)",SYR,IRN,38
2023,"United Rep. of Tanzania","Iran (Islamic Rep. of)",TZA,IRN,5
2023,Thailand,"Iran (Islamic Rep. of)",THA,IRN,74
2023,Tajikistan,"Iran (Islamic Rep. of)",TJK,IRN,5
2023,Tunisia,"Iran (Islamic Rep. of)",TUN,IRN,5
2023,Türkiye,"Iran (Islamic Rep. of)",TUR,IRN,5388
2023,"United Arab Emirates","Iran (Islamic Rep. of)",ARE,IRN,5
2023,Ukraine,"Iran (Islamic Rep. of)",UKR,IRN,76
2023,"United States of America","Iran (Islamic Rep. of)",USA,IRN,5396
2022,Afghanistan,"Iran (Islamic Rep. of)",AFG,IRN,35
2022,Argentina,"Iran (Islamic Rep. of)",ARG,IRN,29
2022,Armenia,"Iran (Islamic Rep. of)",ARM,IRN,158
2022,Australia,"Iran (Islamic Rep. of)",AUS,IRN,12023
2022,Austria,"Iran (Islamic Rep. of)",AUT,IRN,7664
2022,Azerbaijan,"Iran (Islamic Rep. of)",AZE,IRN,51
2022,Belgium,"Iran (Islamic Rep. of)",BEL,IRN,1526
2022,Belarus,"Iran (Islamic Rep. of)",BLR,IRN,5
2022,Brazil,"Iran (Islamic Rep. of)",BRA,IRN,69
2022,"Bosnia and Herzegovina","Iran (Islamic Rep. of)",BIH,IRN,5
2022,Bulgaria,"Iran (Islamic Rep. of)",BGR,IRN,91
2022,Canada,"Iran (Islamic Rep. of)",CAN,IRN,6377
2022,Chad,"Iran (Islamic Rep. of)",TCD,IRN,5
2022,China,"Iran (Islamic Rep. of)",CHN,IRN,5
2022,Cameroon,"Iran (Islamic Rep. of)",CMR,IRN,5
2022,"Costa Rica","Iran (Islamic Rep. of)",CRI,IRN,5
2022,Cuba,"Iran (Islamic Rep. of)",CUB,IRN,10
2022,Cyprus,"Iran (Islamic Rep. of)",CYP,IRN,684
2022,Czechia,"Iran (Islamic Rep. of)",CZE,IRN,11
2022,Denmark,"Iran (Islamic Rep. of)",DNK,IRN,2465
2022,Ecuador,"Iran (Islamic Rep. of)",ECU,IRN,72
2022,Estonia,"Iran (Islamic Rep. of)",EST,IRN,5
2022,Finland,"Iran (Islamic Rep. of)",FIN,IRN,936
2022,France,"Iran (Islamic Rep. of)",FRA,IRN,4185
2022,"United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Rep. of)",GBR,IRN,22707
2022,Georgia,"Iran (Islamic Rep. of)",GEO,IRN,49
2022,Germany,"Iran (Islamic Rep. of)",DEU,IRN,25452
2022,Greece,"Iran (Islamic Rep. of)",GRC,IRN,3581
2022,Croatia,"Iran (Islamic Rep. of)",HRV,IRN,47
2022,Hungary,"Iran (Islamic Rep. of)",HUN,IRN,197
2022,Iceland,"Iran (Islamic Rep. of)",ISL,IRN,110
2022,"Cote d'Ivoire","Iran (Islamic Rep. of)",CIV,IRN,7
2022,India,"Iran (Islamic Rep. of)",IND,IRN,60
2022,Indonesia,"Iran (Islamic Rep. of)",IDN,IRN,289
2022,Ireland,"Iran (Islamic Rep. of)",IRL,IRN,137
2022,Iraq,"Iran (Islamic Rep. of)",IRQ,IRN,3707
2022,Israel,"Iran (Islamic Rep. of)",ISR,IRN,6
2022,Italy,"Iran (Islamic Rep. of)",ITA,IRN,1213
2022,Jordan,"Iran (Islamic Rep. of)",JOR,IRN,5
2022,Japan,"Iran (Islamic Rep. of)",JPN,IRN,20
2022,Kazakhstan,"Iran (Islamic Rep. of)",KAZ,IRN,0
2022,"Rep. of Korea","Iran (Islamic Rep. of)",KOR,IRN,61
2022,Kuwait,"Iran (Islamic Rep. of)",KWT,IRN,8
2022,Lebanon,"Iran (Islamic Rep. of)",LBN,IRN,32
2022,Liechtenstein,"Iran (Islamic Rep. of)",LIE,IRN,11
2022,"Sri Lanka","Iran (Islamic Rep. of)",LKA,IRN,12
2022,Lithuania,"Iran (Islamic Rep. of)",LTU,IRN,14
2022,Luxembourg,"Iran (Islamic Rep. of)",LUX,IRN,255
2022,Latvia,"Iran (Islamic Rep. of)",LVA,IRN,17
2022,"Rep. of Moldova","Iran (Islamic Rep. of)",MDA,IRN,15
2022,Mexico,"Iran (Islamic Rep. of)",MEX,IRN,42
2022,Malaysia,"Iran (Islamic Rep. of)",MYS,IRN,252
2022,Montenegro,"Iran (Islamic Rep. of)",MNE,IRN,13
2022,Malta,"Iran (Islamic Rep. of)",MLT,IRN,32
2022,Nepal,"Iran (Islamic Rep. of)",NPL,IRN,9
2022,"Netherlands (Kingdom of the)","Iran (Islamic Rep. of)",NLD,IRN,5401
2022,Norway,"Iran (Islamic Rep. of)",NOR,IRN,1369
2022,Nauru,"Iran (Islamic Rep. of)",NRU,IRN,8
2022,"New Zealand","Iran (Islamic Rep. of)",NZL,IRN,82
2022,Pakistan,"Iran (Islamic Rep. of)",PAK,IRN,39
2022,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5
2022,Peru,"Iran (Islamic Rep. of)",PER,IRN,6
2022,Philippines,"Iran (Islamic Rep. of)",PHL,IRN,77
2022,"Papua New Guinea","Iran (Islamic Rep. of)",PNG,IRN,21
2022,Poland,"Iran (Islamic Rep. of)",POL,IRN,85
2022,Portugal,"Iran (Islamic Rep. of)",PRT,IRN,100
2022,Romania,"Iran (Islamic Rep. of)",ROU,IRN,133
2022,"Russian Federation","Iran (Islamic Rep. of)",RUS,IRN,5
2022,Spain,"Iran (Islamic Rep. of)",ESP,IRN,696
2022,"Serbia and Kosovo: S/RES/1244 (1999)","Iran (Islamic Rep. of)",SRB,IRN,22
2022,Slovakia,"Iran (Islamic Rep. of)",SVK,IRN,44
2022,Slovenia,"Iran (Islamic Rep. of)",SVN,IRN,86
2022,Sweden,"Iran (Islamic Rep. of)",SWE,IRN,6872
2022,Switzerland,"Iran (Islamic Rep. of)",CHE,IRN,2310
2022,"Syrian Arab Rep.","Iran (Islamic Rep. of)",SYR,IRN,45
2022,"United Rep. of Tanzania","Iran (Islamic Rep. of)",TZA,IRN,5
2022,Thailand,"Iran (Islamic Rep. of)",THA,IRN,82
2022,Tajikistan,"Iran (Islamic Rep. of)",TJK,IRN,7
2022,Tunisia,"Iran (Islamic Rep. of)",TUN,IRN,5
2022,Türkiye,"Iran (Islamic Rep. of)",TUR,IRN,5114
2022,"United Arab Emirates","Iran (Islamic Rep. of)",ARE,IRN,5
2022,Uganda,"Iran (Islamic Rep. of)",UGA,IRN,5
2022,Ukraine,"Iran (Islamic Rep. of)",UKR,IRN,74
2022,"United States of America","Iran (Islamic Rep. of)",USA,IRN,5275
2022,Yemen,"Iran (Islamic Rep. of)",YEM,IRN,5
2021,Afghanistan,"Iran (Islamic Rep. of)",AFG,IRN,38
2021,Argentina,"Iran (Islamic Rep. of)",ARG,IRN,30
2021,Armenia,"Iran (Islamic Rep. of)",ARM,IRN,139
2021,Australia,"Iran (Islamic Rep. of)",AUS,IRN,12701
2021,Austria,"Iran (Islamic Rep. of)",AUT,IRN,7209
2021,Azerbaijan,"Iran (Islamic Rep. of)",AZE,IRN,52
2021,Belgium,"Iran (Islamic Rep. of)",BEL,IRN,1843
2021,Belarus,"Iran (Islamic Rep. of)",BLR,IRN,5
2021,Brazil,"Iran (Islamic Rep. of)",BRA,IRN,69
2021,"Bosnia and Herzegovina","Iran (Islamic Rep. of)",BIH,IRN,5
2021,Bulgaria,"Iran (Islamic Rep. of)",BGR,IRN,81
2021,Canada,"Iran (Islamic Rep. of)",CAN,IRN,7134
2021,Chad,"Iran (Islamic Rep. of)",TCD,IRN,5
2021,China,"Iran (Islamic Rep. of)",CHN,IRN,5
2021,Cameroon,"Iran (Islamic Rep. of)",CMR,IRN,5
2021,"Costa Rica","Iran (Islamic Rep. of)",CRI,IRN,5
2021,Cuba,"Iran (Islamic Rep. of)",CUB,IRN,7
2021,Cyprus,"Iran (Islamic Rep. of)",CYP,IRN,624
2021,Czechia,"Iran (Islamic Rep. of)",CZE,IRN,6
2021,Denmark,"Iran (Islamic Rep. of)",DNK,IRN,2790
2021,Ecuador,"Iran (Islamic Rep. of)",ECU,IRN,67
2021,Estonia,"Iran (Islamic Rep. of)",EST,IRN,5
2021,Finland,"Iran (Islamic Rep. of)",FIN,IRN,966
2021,France,"Iran (Islamic Rep. of)",FRA,IRN,3967
2021,"United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Rep. of)",GBR,IRN,21434
2021,Georgia,"Iran (Islamic Rep. of)",GEO,IRN,44
2021,Germany,"Iran (Islamic Rep. of)",DEU,IRN,46223
2021,Greece,"Iran (Islamic Rep. of)",GRC,IRN,3201
2021,Croatia,"Iran (Islamic Rep. of)",HRV,IRN,41
2021,Hungary,"Iran (Islamic Rep. of)",HUN,IRN,193
2021,Iceland,"Iran (Islamic Rep. of)",ISL,IRN,95
2021,"Cote d'Ivoire","Iran (Islamic Rep. of)",CIV,IRN,7
2021,India,"Iran (Islamic Rep. of)",IND,IRN,58
2021,Indonesia,"Iran (Islamic Rep. of)",IDN,IRN,300
2021,Ireland,"Iran (Islamic Rep. of)",IRL,IRN,155
2021,Iraq,"Iran (Islamic Rep. of)",IRQ,IRN,4116
2021,Israel,"Iran (Islamic Rep. of)",ISR,IRN,6
2021,Italy,"Iran (Islamic Rep. of)",ITA,IRN,1278
2021,Jordan,"Iran (Islamic Rep. of)",JOR,IRN,5
2021,Japan,"Iran (Islamic Rep. of)",JPN,IRN,19
2021,"Rep. of Korea","Iran (Islamic Rep. of)",KOR,IRN,62
2021,Kuwait,"Iran (Islamic Rep. of)",KWT,IRN,9
2021,Libya,"Iran (Islamic Rep. of)",LBY,IRN,0
2021,Lebanon,"Iran (Islamic Rep. of)",LBN,IRN,35
2021,Liechtenstein,"Iran (Islamic Rep. of)",LIE,IRN,11
2021,"Sri Lanka","Iran (Islamic Rep. of)",LKA,IRN,24
2021,Lithuania,"Iran (Islamic Rep. of)",LTU,IRN,13
2021,Luxembourg,"Iran (Islamic Rep. of)",LUX,IRN,211
2021,Latvia,"Iran (Islamic Rep. of)",LVA,IRN,17
2021,Mexico,"Iran (Islamic Rep. of)",MEX,IRN,41
2021,Malaysia,"Iran (Islamic Rep. of)",MYS,IRN,274
2021,Montenegro,"Iran (Islamic Rep. of)",MNE,IRN,17
2021,Malta,"Iran (Islamic Rep. of)",MLT,IRN,31
2021,Nepal,"Iran (Islamic Rep. of)",NPL,IRN,9
2021,"Netherlands (Kingdom of the)","Iran (Islamic Rep. of)",NLD,IRN,5438
2021,Nigeria,"Iran (Islamic Rep. of)",NGA,IRN,5
2021,Norway,"Iran (Islamic Rep. of)",NOR,IRN,1496
2021,Nauru,"Iran (Islamic Rep. of)",NRU,IRN,508
2021,"New Zealand","Iran (Islamic Rep. of)",NZL,IRN,107
2021,Oman,"Iran (Islamic Rep. of)",OMN,IRN,0
2021,Pakistan,"Iran (Islamic Rep. of)",PAK,IRN,39
2021,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5
2021,Peru,"Iran (Islamic Rep. of)",PER,IRN,6
2021,Philippines,"Iran (Islamic Rep. of)",PHL,IRN,73
2021,"Papua New Guinea","Iran (Islamic Rep. of)",PNG,IRN,74
2021,Poland,"Iran (Islamic Rep. of)",POL,IRN,50
2021,Portugal,"Iran (Islamic Rep. of)",PRT,IRN,50
2021,Romania,"Iran (Islamic Rep. of)",ROU,IRN,120
2021,"Russian Federation","Iran (Islamic Rep. of)",RUS,IRN,5
2021,"Saudi Arabia","Iran (Islamic Rep. of)",SAU,IRN,0
2021,Spain,"Iran (Islamic Rep. of)",ESP,IRN,87
2021,"Serbia and Kosovo: S/RES/1244 (1999)","Iran (Islamic Rep. of)",SRB,IRN,19
2021,Slovakia,"Iran (Islamic Rep. of)",SVK,IRN,39
2021,Slovenia,"Iran (Islamic Rep. of)",SVN,IRN,80
2021,Sweden,"Iran (Islamic Rep. of)",SWE,IRN,7350
2021,Switzerland,"Iran (Islamic Rep. of)",CHE,IRN,2246
2021,"Syrian Arab Rep.","Iran (Islamic Rep. of)",SYR,IRN,43
2021,"United Rep. of Tanzania","Iran (Islamic Rep. of)",TZA,IRN,5
2021,Thailand,"Iran (Islamic Rep. of)",THA,IRN,87
2021,Tajikistan,"Iran (Islamic Rep. of)",TJK,IRN,5
2021,Tunisia,"Iran (Islamic Rep. of)",TUN,IRN,8
2021,Türkiye,"Iran (Islamic Rep. of)",TUR,IRN,3942
2021,"United Arab Emirates","Iran (Islamic Rep. of)",ARE,IRN,5
2021,Uganda,"Iran (Islamic Rep. of)",UGA,IRN,5
2021,Ukraine,"Iran (Islamic Rep. of)",UKR,IRN,74
2021,"United States of America","Iran (Islamic Rep. of)",USA,IRN,5331
2021,Yemen,"Iran (Islamic Rep. of)",YEM,IRN,5
2020,Afghanistan,"Iran (Islamic Rep. of)",AFG,IRN,37
2020,Argentina,"Iran (Islamic Rep. of)",ARG,IRN,24
2020,Armenia,"Iran (Islamic Rep. of)",ARM,IRN,102
2020,Australia,"Iran (Islamic Rep. of)",AUS,IRN,12606
2020,Austria,"Iran (Islamic Rep. of)",AUT,IRN,6878
2020,Azerbaijan,"Iran (Islamic Rep. of)",AZE,IRN,43
2020,Belgium,"Iran (Islamic Rep. of)",BEL,IRN,1648
2020,Belarus,"Iran (Islamic Rep. of)",BLR,IRN,5
2020,Brazil,"Iran (Islamic Rep. of)",BRA,IRN,69
2020,"Bosnia and Herzegovina","Iran (Islamic Rep. of)",BIH,IRN,0
2020,Bulgaria,"Iran (Islamic Rep. of)",BGR,IRN,77
2020,Canada,"Iran (Islamic Rep. of)",CAN,IRN,5085
2020,Chad,"Iran (Islamic Rep. of)",TCD,IRN,5
2020,China,"Iran (Islamic Rep. of)",CHN,IRN,5
2020,Cameroon,"Iran (Islamic Rep. of)",CMR,IRN,5
2020,"Costa Rica","Iran (Islamic Rep. of)",CRI,IRN,5
2020,Cuba,"Iran (Islamic Rep. of)",CUB,IRN,11
2020,Cyprus,"Iran (Islamic Rep. of)",CYP,IRN,584
2020,Czechia,"Iran (Islamic Rep. of)",CZE,IRN,5
2020,Denmark,"Iran (Islamic Rep. of)",DNK,IRN,3051
2020,Ecuador,"Iran (Islamic Rep. of)",ECU,IRN,62
2020,Estonia,"Iran (Islamic Rep. of)",EST,IRN,5
2020,Finland,"Iran (Islamic Rep. of)",FIN,IRN,942
2020,France,"Iran (Islamic Rep. of)",FRA,IRN,3122
2020,"United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Rep. of)",GBR,IRN,20433
2020,Georgia,"Iran (Islamic Rep. of)",GEO,IRN,37
2020,Germany,"Iran (Islamic Rep. of)",DEU,IRN,44965
2020,Greece,"Iran (Islamic Rep. of)",GRC,IRN,2476
2020,Croatia,"Iran (Islamic Rep. of)",HRV,IRN,37
2020,Hungary,"Iran (Islamic Rep. of)",HUN,IRN,184
2020,Iceland,"Iran (Islamic Rep. of)",ISL,IRN,94
2020,"Cote d'Ivoire","Iran (Islamic Rep. of)",CIV,IRN,6
2020,India,"Iran (Islamic Rep. of)",IND,IRN,49
2020,Indonesia,"Iran (Islamic Rep. of)",IDN,IRN,310
2020,Ireland,"Iran (Islamic Rep. of)",IRL,IRN,155
2020,Iraq,"Iran (Islamic Rep. of)",IRQ,IRN,5061
2020,Israel,"Iran (Islamic Rep. of)",ISR,IRN,6
2020,Italy,"Iran (Islamic Rep. of)",ITA,IRN,1313
2020,Jordan,"Iran (Islamic Rep. of)",JOR,IRN,5
2020,Japan,"Iran (Islamic Rep. of)",JPN,IRN,14
2020,"Rep. of Korea","Iran (Islamic Rep. of)",KOR,IRN,61
2020,Kuwait,"Iran (Islamic Rep. of)",KWT,IRN,9
2020,Lebanon,"Iran (Islamic Rep. of)",LBN,IRN,35
2020,Liechtenstein,"Iran (Islamic Rep. of)",LIE,IRN,7
2020,"Sri Lanka","Iran (Islamic Rep. of)",LKA,IRN,25
2020,Lithuania,"Iran (Islamic Rep. of)",LTU,IRN,13
2020,Luxembourg,"Iran (Islamic Rep. of)",LUX,IRN,196
2020,Latvia,"Iran (Islamic Rep. of)",LVA,IRN,20
2020,"Rep. of Moldova","Iran (Islamic Rep. of)",MDA,IRN,5
2020,Mexico,"Iran (Islamic Rep. of)",MEX,IRN,40
2020,Malaysia,"Iran (Islamic Rep. of)",MYS,IRN,253
2020,Montenegro,"Iran (Islamic Rep. of)",MNE,IRN,9
2020,Malta,"Iran (Islamic Rep. of)",MLT,IRN,31
2020,Nepal,"Iran (Islamic Rep. of)",NPL,IRN,9
2020,"Netherlands (Kingdom of the)","Iran (Islamic Rep. of)",NLD,IRN,4735
2020,Norway,"Iran (Islamic Rep. of)",NOR,IRN,1647
2020,Nauru,"Iran (Islamic Rep. of)",NRU,IRN,561
2020,"New Zealand","Iran (Islamic Rep. of)",NZL,IRN,126
2020,Oman,"Iran (Islamic Rep. of)",OMN,IRN,0
2020,Pakistan,"Iran (Islamic Rep. of)",PAK,IRN,39
2020,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5
2020,Peru,"Iran (Islamic Rep. of)",PER,IRN,6
2020,Philippines,"Iran (Islamic Rep. of)",PHL,IRN,56
2020,"Papua New Guinea","Iran (Islamic Rep. of)",PNG,IRN,90
2020,Poland,"Iran (Islamic Rep. of)",POL,IRN,48
2020,Portugal,"Iran (Islamic Rep. of)",PRT,IRN,43
2020,Romania,"Iran (Islamic Rep. of)",ROU,IRN,121
2020,"Russian Federation","Iran (Islamic Rep. of)",RUS,IRN,5
2020,Spain,"Iran (Islamic Rep. of)",ESP,IRN,87
